source,source_product_id,brand,original_brand_text,item_title,price_krw,original_price,size,description,is_sold,item_url,collected_at,image_urls,local_image_paths
FRUITSFAMILY,7181529,New Balance,New Balance,뉴발란스 M990TC3  올리브 리프 블랙 사이즈 265,121500,135000,265,"뉴발란스 M990TC3  올리브 리프 블랙 사이즈 265

23년에 판매되었던 제품입니다 
5회 미만 착용하였습니다

상태 9.5/10 입니다.
265 사이즈이고 국내정품입니다.
신발이 많아 판매 합니다.",False,https://fruitsfamily.com/product/49xax/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-m990tc3-%EC%98%AC%EB%A6%AC%EB%B8%8C-%EB%A6%AC%ED%94%84-%EB%B8%94%EB%9E%99-%EC%82%AC%EC%9D%B4%EC%A6%88-265,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/XgLdZegHWh-E1B42C0C-2D19-496B-87CA-8793E0CFE5E6.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Jd0bjB2QkN-0DF76213-1BE3-45B9-9440-30A8DD721925.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Q2r8zTe72B-BD68AA61-915B-41D4-832B-58351576F315.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/CceHfmh6Ol-B5AB99AD-CC1D-4B2F-9E35-270722DDBCA3.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/xnARPOiCmq-03F8F2D7-81CC-4BEE-9307-D106F855FFE9.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/NPklHGAv1x-7BA4A65C-64C8-405A-85FD-5D60BFD694C7.jpg,data/images/new_balance/7181529_01.jpg|data/images/new_balance/7181529_02.jpg|data/images/new_balance/7181529_03.jpg
FRUITSFAMILY,10092839,New Balance,New Balance,뉴발란스 991v2 블랙,200000,220000,275,"한번신고 급전필요해 싸게 팔아요 크림에서 동일사이즈
새상품 구매하실려면 현재 29만원 줘야되니다!ㅔ
쿨거시 19에 드릴게요…..",False,https://fruitsfamily.com/product/60bon/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-991v2-%EB%B8%94%EB%9E%99,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/0qiEt34U--4429d0fe4320.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/SYpVrltyjk-3f3df6d366c0.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/DA8UGi00uI-b8b0321cdf3c.jpg,data/images/new_balance/10092839_01.jpg|data/images/new_balance/10092839_02.jpg|data/images/new_balance/10092839_03.jpg
FRUITSFAMILY,8922700,New Balance,New Balance,최종가 새상품급 뉴발란스 703 그레이(구매가:40만원대),150000,300000,250,"뉴발란스 703 그레이

1회 착용으로 새상품급입니다. 

박스가 없어 구매가보다 반값이하로 판매합니다.",False,https://fruitsfamily.com/product/5b8ss/%EC%B5%9C%EC%A2%85%EA%B0%80-%EC%83%88%EC%83%81%ED%92%88%EA%B8%89-%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-703-%EA%B7%B8%EB%A0%88%EC%9D%B4-%EA%B5%AC%EB%A7%A4%EA%B0%80-40%EB%A7%8C%EC%9B%90%EB%8C%80,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/I3zMVyxW3-aa11bf321d44.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/lOsDjey6Ai-592bfb2dbe72.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/g7fUlj60H7-b6d329b8e428.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/hWIQR_XGLK-d34e814f9051.jpg,data/images/new_balance/8922700_01.jpg|data/images/new_balance/8922700_02.jpg|data/images/new_balance/8922700_03.jpg
FRUITSFAMILY,4981153,New Balance,New Balance,뉴발란스 574 레거시 브라운 240,100000,,240,"뉴발란스 574 레거시 브라운 
U574LGAB
사이즈: 240
실착: 2회 
상태 좋습니다.

안전결제 하시면 됩니다.",False,https://fruitsfamily.com/product/2yrhd/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-574-%EB%A0%88%EA%B1%B0%EC%8B%9C-%EB%B8%8C%EB%9D%BC%EC%9A%B4-240,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/ExfkWkqZTN-1750369481825.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/rxcXySz7R--1750369481842.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/LOfEheJmQm-1750369481869.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/lHUOe90G_g-1750369481901.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/lzV8m8y_IZ-1750369481938.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/55nHU8Yd7t-1750369481970.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/rKeiEmPFJ7-1750369482004.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/CyHkOIIe3S-1750369482040.jpg,data/images/new_balance/4981153_01.jpg|data/images/new_balance/4981153_02.jpg|data/images/new_balance/4981153_03.jpg
FRUITSFAMILY,9805145,New Balance,New Balance,뉴발란스 991v2 클라우드 화이트,160000,,275,"⚠️해당 제품은 어디까지나 ‘중고’ 제품입니다⚠️

아이템 명 : 뉴발란스 991v2 클라우드 화이트
사이즈 : 275

‼️사이즈 문의 받지 않습니다. 실측 참고해주세요‼️",False,https://fruitsfamily.com/product/5u5p5/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-991v2-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-%ED%99%94%EC%9D%B4%ED%8A%B8,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/EOfUy5c6k-45f037b6e52f.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/IXg-l_0ihY-ca4970d4fb5b.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/8IMHoIvFlW-ddd822cbff64.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/VG1watUheK-a48726a587fc.jpg,data/images/new_balance/9805145_01.jpg|data/images/new_balance/9805145_02.jpg|data/images/new_balance/9805145_03.jpg
FRUITSFAMILY,9147535,New Balance,New Balance,뉴발란스 x 디스트릭트 비전 프레쉬 폼 X 이에로 v8 마그넷 블랙,270000,,280,"보시다시피 좋은 상태 유지중이고 신을때 마찰이 잦은 뒤축만 보풀이 약간 있습니다

실사용한 사용감이 있으며 괜찮으신분만 결제부탁드립니다.

Us10/280",False,https://fruitsfamily.com/product/5g2a7/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-x-%EB%94%94%EC%8A%A4%ED%8A%B8%EB%A6%AD%ED%8A%B8-%EB%B9%84%EC%A0%84-%ED%94%84%EB%A0%88%EC%89%AC-%ED%8F%BC-x-%EC%9D%B4%EC%97%90%EB%A1%9C-v8-%EB%A7%88%EA%B7%B8%EB%84%B7-%EB%B8%94%EB%9E%99,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/aAiSXSKxo-e1172c2bcc50.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/WNkuFzRK6-6c6f8188ec92.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/eRKYY82Sve-d746bbb799fd.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/vi6Hb5Wa06-56e45c757bd5.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/FHjQYeeduJ-00851593318c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/c7QIk3xokt-b5cefbcc6795.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/yJllVY6cP1-8ba5103cfeca.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/RTPQpY6GB1-6117e8cc7cfc.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/fsbaiRXqqv-b73b33a3c074.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Tik4U8sWf4-2cc11fda22c9.jpg,data/images/new_balance/9147535_01.jpg|data/images/new_balance/9147535_02.jpg|data/images/new_balance/9147535_03.jpg
FRUITSFAMILY,10387311,New Balance,New Balance,뉴발란스 1906R 블랙 실버 메탈릭 270 2회착용,95000,,270,"뉴발란스 1906R 실버 메탈릭 블랙 색상 
270mm 사이즈 운동화예요.

사진에서 보이는 것처럼 
깔끔한 디자인으로 요즘.핫한 모델입니다.

어떤 옷에도 잘 어울리는 기본템이랍니다.
데일리로 편하게 신기 좋은 운동화구요.

몇번 안신어서
밑창 사용감 거의 없어요.",False,https://fruitsfamily.com/product/66mwf/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-1906r-%EB%B8%94%EB%9E%99-%EC%8B%A4%EB%B2%84-%EB%A9%94%ED%83%88%EB%A6%AD-270-2%ED%9A%8C%EC%B0%A9%EC%9A%A9,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/shJ0FbOKJ-9ed62599309a.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/V6JTDKR6Wb-f7d37e7787eb.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/LaHCFBRy6L-a596fa14b37a.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/jEJulAM8za-16f389517a48.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/VANDKRmkei-5fc90b762bf7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/zgr3B4ES-A-e61a0fb3c6e3.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/wRnE1UMZDd-c0b0a787857e.jpg,data/images/new_balance/10387311_01.jpg|data/images/new_balance/10387311_02.jpg|data/images/new_balance/10387311_03.jpg
FRUITSFAMILY,8805793,New Balance,New Balance,뉴발란스 1300 에임레온도르 더스티 핑크 300,320000,,300,"뉴발란스 1300 에임레온도르 더스티 핑크 300 사이즈 입니다. 시착만한 새상품으로 보관 중 아웃솔에 백탁 현상이 생겼지만, 착용시 문제 없고 닦으면 지워집니다. 보관 중 뚜껑이 파손되어 사진의 구성품으로 보내드립니다. 시세보다 저렴하게 판매하니 확인하시고 찾으시던 분 연락주세요!",False,https://fruitsfamily.com/product/58qld/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-1300-%EC%97%90%EC%9E%84%EB%A0%88%EC%98%A8%EB%8F%84%EB%A5%B4-%EB%8D%94%EC%8A%A4%ED%8B%B0-%ED%95%91%ED%81%AC-300,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/mPadrmaxKR-1776669048668.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/2ULqwy99L-1776669048601.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Hc8n0lZyGt-1776669048638.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/MCyD4diFH4-1776669048792.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/UVeJjgEpD4-1776669048756.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/NJ7LiaIs7D-1776669048774.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/0VqnUV3N70-1776669048723.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/UMIYzkW4J1-1776669048739.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/vohgXBOtvu-1776669048697.jpg,data/images/new_balance/8805793_01.jpg|data/images/new_balance/8805793_02.jpg|data/images/new_balance/8805793_03.jpg
FRUITSFAMILY,9931785,New Balance,New Balance,(265) 뉴발란스 MT10 블랙실버,127800,142000,265,"급발진해서 샀는데 안 어울리고 스타일과 거리가 멀어서 판매합니다 (신발장에서 1분 착용이 전부 ㅠ)
무신사에서 산 정품입니다 구매내역 있고 구성품은 여분 끈 있습니다
쿨거래시 택포드릴게요",False,https://fruitsfamily.com/product/5wvex/265-%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-mt10-%EB%B8%94%EB%9E%99%EC%8B%A4%EB%B2%84,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/SXziad89m-be13e170c1af.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/D4MVWro_d-567368dc8ed3.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/NIhoRPJJIg-531a67a348f7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/kLH20u08BH-3e28b64930f1.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Ii6WqNhxbC-051d271466df.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/B61DQSidWW-33dd3af16b87.jpg,data/images/new_balance/9931785_01.jpg|data/images/new_balance/9931785_02.jpg|data/images/new_balance/9931785_03.jpg
FRUITSFAMILY,9437408,New Balance,New Balance,(새상품) 뉴발란스 991,210000,,285,"새상품

뉴발란스 991 
M991DJ

블랙

사이즈 285
작게나와 평소에 280신으면 맞습니다",False,https://fruitsfamily.com/product/5m9y8/%EC%83%88%EC%83%81%ED%92%88-%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-991,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/eGWmAWyQb-0f48cfc7a3f4.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/oHz_lBDmkE-c10080e6389a.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/elFUfT7eaC-c882f3c17def.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/xqPTYSQNR--f8f68c1aef13.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/acSeln_Slq-d67d8357b278.jpg,data/images/new_balance/9437408_01.jpg|data/images/new_balance/9437408_02.jpg|data/images/new_balance/9437408_03.jpg
FRUITSFAMILY,10253205,New Balance,New Balance,뉴발란스 990v4 made in USA 트리플블랙  D스탠다드 310,145000,170000,310,"뉴발란스 990v4 트리플블랙 모델입니다
직구로 구매 후 검정신발에 잘 손이 가지 않아 판매합니다

사진상에서 보시면 아시겠지만 사용감 심하지 않고 하자는 크게 없습니다
신발 단품 구성입니다
매물 많이 없는 사이즈인 걸로 알고 있어요
네고 문의는 편하게 채팅해주세요!",False,https://fruitsfamily.com/product/63rf9/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-990v4-made-in-usa-%ED%8A%B8%EB%A6%AC%ED%94%8C%EB%B8%94%EB%9E%99-d%EC%8A%A4%ED%83%A0%EB%8B%A4%EB%93%9C-310,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/v-U7a5-Ib-3cfb84260518.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/51fv9MWHa4-2ae994bf1e27.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/s6sIRtK45y-788acf331c39.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/vpUB746j5q-70cda74b33cb.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/82mhqGslAp-f42850b9e823.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/J_XAPSLtpy-0526f35b9dfe.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/WjrefmrGM6-f30b15348099.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/4UZZ9OJsmw-3baf47e70881.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Zwq9-ur3Ut-e1e94396c8bf.jpg,data/images/new_balance/10253205_01.jpg|data/images/new_balance/10253205_02.jpg|data/images/new_balance/10253205_03.jpg
FRUITSFAMILY,10409214,New Balance,New Balance,[285] 뉴발란스 U1906RNB 새상품,180000,,285,"1906 트리플블랙 285 정품 새상품입니다

박스 및 구성품 일체 다 보유중입니다

끈을 묶는 방식이 아니라 스토퍼로 조절 가능해서 편한 신발입니다

유명한 제품이니 다른 설명은 생략하겠습니다",False,https://fruitsfamily.com/product/673su/285-%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-u1906rnb-%EC%83%88%EC%83%81%ED%92%88,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/UeqWJw-Xf-b139d492fa21.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/83scL0G-y_-ec16eb43fa73.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/FIxRwEGyGh-410114ea9131.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/oP_a81K3aS-c0a0c2b110c9.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/E60d8JFhzy-a2054c7e4dce.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/ipDA3wJNfg-7f72094c3bb4.jpg,data/images/new_balance/10409214_01.jpg|data/images/new_balance/10409214_02.jpg|data/images/new_balance/10409214_03.jpg
FRUITSFAMILY,9866185,New Balance,New Balance,뉴발란스 574 헤리티지 오렌지 버스트 화이트 265,130000,,265,"(급처분) 사이즈 265입니다
실착 횟수 3번이라 상품상태 아주 양호합니다 이",False,https://fruitsfamily.com/product/5vgsp/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-574-%ED%97%A4%EB%A6%AC%ED%8B%B0%EC%A7%80-%EC%98%A4%EB%A0%8C%EC%A7%80-%EB%B2%84%EC%8A%A4%ED%8A%B8-%ED%99%94%EC%9D%B4%ED%8A%B8-265,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/C8bdJ6uEa-4f1332ec9f2a.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/d-5bQl3rJm-9821b5499e5c.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/pNxdgIemFK-246cf360f15a.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Cf02ae-Eoq-a9149e421795.jpg,data/images/new_balance/9866185_01.jpg|data/images/new_balance/9866185_02.jpg|data/images/new_balance/9866185_03.jpg
FRUITSFAMILY,9037714,New Balance,New Balance,뉴발란스 1906R 피스타치오 버터 모렐 260,240000,290000,260,"몇 번 안 신어서 상태 좋고, 깔끔하게 신으실 분 가져가세요.",False,https://fruitsfamily.com/product/5dpjm/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-1906r-%ED%94%BC%EC%8A%A4%ED%83%80%EC%B9%98%EC%98%A4-%EB%B2%84%ED%84%B0-%EB%AA%A8%EB%A0%90-260,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/ujBOQO97D-90b1ce9d8c5a.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/e_nQOoOIHv-e1edb7588628.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/AJaThqVqXP-882d3183ec1d.jpg,data/images/new_balance/9037714_01.jpg|data/images/new_balance/9037714_02.jpg|data/images/new_balance/9037714_03.jpg
FRUITSFAMILY,4375924,New Balance,New Balance,[275] 뉴발란스 1500,89000,,275,"NEW BALANCE 

M1500UC

275

무료배송",False,https://fruitsfamily.com/product/2lshg/275-%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-1500,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/nDGeBGDW0O-3DEC68BE-39AA-47DC-964A-7CC5D0FFF14B.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/fbZ_ah1fDz-0991C0C3-9864-4BB4-82AA-03ABB5C345AE.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/p2wKindY7-77E89CD0-737E-4995-B1F5-A70414996879.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/HY_HbQohu8-2F61F59C-31F9-456B-BDEE-329D91BE4C60.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/oboJ5TPCNu-993C7EC1-FE98-494D-A27C-60246B9D5B38.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/QVHE2InehP-9AC5BA92-A566-48F9-A26D-79F8E225BD7E.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/lcMi4k3XX6-F5CE3F39-6185-49D5-AE2A-70EA834E244E.jpg,data/images/new_balance/4375924_01.jpg|data/images/new_balance/4375924_02.jpg|data/images/new_balance/4375924_03.jpg
FRUITSFAMILY,8426527,New Balance,New Balance,[280] 뉴발란스 X 자운드 M991JJA,449000,,280,"[280] 뉴발란스 X 자운드 M991JJA

​​▶브랜드 : 뉴발란스 X 자운드
▶모델명 : M991JJA
​▶사이즈 : 
​280mm

​▶판매가 
469000원
​배송비 4000원 추가 / 착불

​​​▶내용 
뉴발란스 X 자운드 M991JJA

메이드라인입니다.

​​▶상태 
크림택 박스포함 새제품

------------------------------------------------

​​▶거래방법 :
우편거래 - 편의점택배 (롯데택배) - 결제일 다음날 배송
​직거래 (직거래는 당일보다는 그 전날 연락주세요.)
​- 8호선 장지역

​▶
추가사진 / 에눌 / 교환은 하지 않습니다.
품절이라고 표시 안된 제품은 구매 가능합니다.​",False,https://fruitsfamily.com/product/50ly7/280-%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-x-%EC%9E%90%EC%9A%B4%EB%93%9C-m991jja,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/A7B8Gr3I29-1774571510488-tb79zhzf0.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/WOHweFhxdI-1774571510488-bsrm62zvq.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/fEjfpx0XPa-1774571510489-xp20zrer2.jpg,data/images/new_balance/8426527_01.jpg|data/images/new_balance/8426527_02.jpg|data/images/new_balance/8426527_03.jpg
FRUITSFAMILY,10241743,New Balance,New Balance,(280mm)뉴발란스 미니머스 MT10O 블랙 캐슬락 새제품 팝니다,165000,170000,280,"(280mm)뉴발란스 미니머스 MT10O 블랙 캐슬락 새제품 팝니다
택과 박스 그대로 새제품 입니다
영등포 목동 여의도 근처인
문래역 근처 직거래 혹은 택배 가능합니다",False,https://fruitsfamily.com/product/63ikv/280mm-%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-%EB%AF%B8%EB%8B%88%EB%A8%B8%EC%8A%A4-mt10o-%EB%B8%94%EB%9E%99-%EC%BA%90%EC%8A%AC%EB%9D%BD-%EC%83%88%EC%A0%9C%ED%92%88-%ED%8C%9D%EB%8B%88%EB%8B%A4,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/SYoE7VedZ-4cc4ae747bab.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/IyrS2SfTYJ-5c4baf472322.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/YbiByBT_F0-23cead8b1673.jpg,data/images/new_balance/10241743_01.jpg|data/images/new_balance/10241743_02.jpg|data/images/new_balance/10241743_03.jpg
FRUITSFAMILY,9548758,New Balance,New Balance,뉴발란스 992 250,199000,,250,2025년도에 드로우로 성수에서 직접 구매한 뉴발 992 그레이 250 팝니다. 신발을 깔끔히 신는 편이라 사진 보시면 아시겠지만 매우 깨끗하고 밑창 마모도 거의 없습니다. 성수에서 샀을 때 받은 카드도 그대로 있고 풀박으로 보내드릴게요,False,https://fruitsfamily.com/product/5onva/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-992-250,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/GyBdJBGC8-36ba02905298.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/r-tok97qpD-6c587aee4e1d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/fWGkn4m6Lm-affb7ffb6bed.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/HDSCGbbixE-51b6ebec30e9.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/zvBuZRF4D6-52e9541cc686.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/K0bdq_qoIG-2f677307eb2f.jpg,data/images/new_balance/9548758_01.jpg|data/images/new_balance/9548758_02.jpg|data/images/new_balance/9548758_03.jpg
FRUITSFAMILY,10375000,New Balance,New Balance,뉴발란스991v1 290사이즈,390000,,290,"키스 공홈 드로우 당첨 구매 제품이며
290사이즈 새제품 풀셋 그대로 입니다.
구매당시 관부가세 까지 55에서60정도에 구매하였습니다.",False,https://fruitsfamily.com/product/66deg/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4991v1-290%EC%82%AC%EC%9D%B4%EC%A6%88,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/A0QHY6Jk8-5ef938853c6a.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/7H2KgPUbKX-225fcc3a36eb.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/Z9-UhkvAOd-25f126325454.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/cS53bEh2Lj-feef392cdbb9.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/kL-PUqfY1Z-f21c26f9d249.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/zoeIA2RxLd-f087969fa299.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/VVaRe_MxTA-ca3c1c7fd686.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/jXzIblzs_C-563ba5f648ca.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/kjhhKqdUsl-3ca0435ede54.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/qD_uMc_hg5-88b44b9877b5.jpg,data/images/new_balance/10375000_01.jpg|data/images/new_balance/10375000_02.jpg|data/images/new_balance/10375000_03.jpg
FRUITSFAMILY,9636986,OOFOS,OOFOS,우포스 오리지널 크림 플리플랍 ,50000,,240,"•사이즈• EU:38/240(mm)

•컨디션:10/10(데드스탁)

•price:50,000",False,https://fruitsfamily.com/product/5qjy2/%EC%9A%B0%ED%8F%AC%EC%8A%A4-%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90-%ED%81%AC%EB%A6%BC-%ED%94%8C%EB%A6%AC%ED%94%8C%EB%9E%8D,2026-08-04,https://image.production.fruitsfamily.com/public/product/resized%40width620/SgwZM8Qx5-d059d4c38ba8.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/IXEBVRdQGz-fe57a5c432c8.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/_St3uTAwAW-f3515211167d.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/iB1nmSgvgI-42efb413b9b7.jpg|https://image.production.fruitsfamily.com/public/product/resized%40width620/tfzoYDY_mm-8035fa6825d1.jpg,data/images/oofos/9636986_01.jpg|data/images/oofos/9636986_02.jpg|data/images/oofos/9636986_03.jpg
